SKU,Nazwa produktu,Kategoria,Data,Ilość wydana,Wartość jednostkowa
SKU-0354,Płatki śniadaniowe Classic,Spożywcze,2024-08-01,14,42.48
SKU-0354,Płatki śniadaniowe Classic,Spożywcze,2024-09-01,15,39.86
SKU-0354,Płatki śniadaniowe Classic,Spożywcze,2024-10-01,15,39.72
SKU-0354,Płatki śniadaniowe Classic,Spożywcze,2024-11-01,16,41.51
SKU-0354,Płatki śniadaniowe Classic,Spożywcze,2024-12-01,17,40.37
SKU-0354,Płatki śniadaniowe Classic,Spożywcze,2025-01-01,16,42.66
SKU-0354,Płatki śniadaniowe Classic,Spożywcze,2025-02-01,22,41.46
SKU-0354,Płatki śniadaniowe Classic,Spożywcze,2025-03-01,18,39.22
SKU-0354,Płatki śniadaniowe Classic,Spożywcze,2025-04-01,16,42.28
SKU-0354,Płatki śniadaniowe Classic,Spożywcze,2025-05-01,17,40.46
SKU-0354,Płatki śniadaniowe Classic,Spożywcze,2025-06-01,14,39.24
SKU-0354,Płatki śniadaniowe Classic,Spożywcze,2025-07-01,14,39.92
SKU-0354,Płatki śniadaniowe Classic,Spożywcze,2025-08-01,12,40.44
SKU-0354,Płatki śniadaniowe Classic,Spożywcze,2025-09-01,14,38.79
SKU-0354,Płatki śniadaniowe Classic,Spożywcze,2025-10-01,14,39.64
SKU-0354,Płatki śniadaniowe Classic,Spożywcze,2025-11-01,17,40.98
SKU-0354,Płatki śniadaniowe Classic,Spożywcze,2025-12-01,16,39.06
SKU-0354,Płatki śniadaniowe Classic,Spożywcze,2026-01-01,16,39.69
SKU-0354,Płatki śniadaniowe Classic,Spożywcze,2026-02-01,16,39.33
SKU-0354,Płatki śniadaniowe Classic,Spożywcze,2026-03-01,19,40.19
SKU-0354,Płatki śniadaniowe Classic,Spożywcze,2026-04-01,18,39.92
SKU-0354,Płatki śniadaniowe Classic,Spożywcze,2026-05-01,17,39.82
SKU-0354,Płatki śniadaniowe Classic,Spożywcze,2026-06-01,15,42.73
SKU-0354,Płatki śniadaniowe Classic,Spożywcze,2026-07-01,14,40.13
SKU-0355,Buty trekkingowe Plus,Obuwie,2024-08-01,21,308.01
SKU-0355,Buty trekkingowe Plus,Obuwie,2024-09-01,18,293.94
SKU-0355,Buty trekkingowe Plus,Obuwie,2024-10-01,21,296.4
SKU-0355,Buty trekkingowe Plus,Obuwie,2024-11-01,20,308.3
SKU-0355,Buty trekkingowe Plus,Obuwie,2024-12-01,19,309.17
SKU-0355,Buty trekkingowe Plus,Obuwie,2025-01-01,22,305.52
SKU-0355,Buty trekkingowe Plus,Obuwie,2025-02-01,22,308.81
SKU-0355,Buty trekkingowe Plus,Obuwie,2025-03-01,20,301.93
SKU-0355,Buty trekkingowe Plus,Obuwie,2025-04-01,24,284.02
SKU-0355,Buty trekkingowe Plus,Obuwie,2025-05-01,23,293.64
SKU-0355,Buty trekkingowe Plus,Obuwie,2025-06-01,24,305.13
SKU-0355,Buty trekkingowe Plus,Obuwie,2025-07-01,21,301.78
SKU-0355,Buty trekkingowe Plus,Obuwie,2025-08-01,19,305.96
SKU-0355,Buty trekkingowe Plus,Obuwie,2025-09-01,18,295.84
SKU-0355,Buty trekkingowe Plus,Obuwie,2025-10-01,17,308.97
SKU-0355,Buty trekkingowe Plus,Obuwie,2025-11-01,14,289.91
SKU-0355,Buty trekkingowe Plus,Obuwie,2025-12-01,17,306.66
SKU-0355,Buty trekkingowe Plus,Obuwie,2026-01-01,19,305.49
SKU-0355,Buty trekkingowe Plus,Obuwie,2026-02-01,15,291.13
SKU-0355,Buty trekkingowe Plus,Obuwie,2026-03-01,20,292.2
SKU-0355,Buty trekkingowe Plus,Obuwie,2026-04-01,21,306.89
SKU-0355,Buty trekkingowe Plus,Obuwie,2026-05-01,18,303.18
SKU-0355,Buty trekkingowe Plus,Obuwie,2026-06-01,19,306.4
SKU-0355,Buty trekkingowe Plus,Obuwie,2026-07-01,19,292.82
SKU-0356,Słuchawki bezprzewodowe Mini,Elektronika,2024-08-01,6,116.65
SKU-0356,Słuchawki bezprzewodowe Mini,Elektronika,2024-09-01,6,115.34
SKU-0356,Słuchawki bezprzewodowe Mini,Elektronika,2024-10-01,6,122.9
SKU-0356,Słuchawki bezprzewodowe Mini,Elektronika,2024-11-01,6,121.79
SKU-0356,Słuchawki bezprzewodowe Mini,Elektronika,2024-12-01,5,114.99
SKU-0356,Słuchawki bezprzewodowe Mini,Elektronika,2025-01-01,5,117.52
SKU-0356,Słuchawki bezprzewodowe Mini,Elektronika,2025-02-01,6,125.14
SKU-0356,Słuchawki bezprzewodowe Mini,Elektronika,2025-03-01,5,124.06
SKU-0356,Słuchawki bezprzewodowe Mini,Elektronika,2025-04-01,6,118.76
SKU-0356,Słuchawki bezprzewodowe Mini,Elektronika,2025-05-01,6,124.67
SKU-0356,Słuchawki bezprzewodowe Mini,Elektronika,2025-06-01,6,120.37
SKU-0356,Słuchawki bezprzewodowe Mini,Elektronika,2025-07-01,6,114.43
SKU-0356,Słuchawki bezprzewodowe Mini,Elektronika,2025-08-01,6,114.84
SKU-0356,Słuchawki bezprzewodowe Mini,Elektronika,2025-09-01,7,114.58
SKU-0356,Słuchawki bezprzewodowe Mini,Elektronika,2025-10-01,7,118.75
SKU-0356,Słuchawki bezprzewodowe Mini,Elektronika,2025-11-01,5,123.75
SKU-0356,Słuchawki bezprzewodowe Mini,Elektronika,2025-12-01,6,124.44
SKU-0356,Słuchawki bezprzewodowe Mini,Elektronika,2026-01-01,6,124.22
SKU-0356,Słuchawki bezprzewodowe Mini,Elektronika,2026-02-01,6,124.42
SKU-0356,Słuchawki bezprzewodowe Mini,Elektronika,2026-03-01,6,121.1
SKU-0356,Słuchawki bezprzewodowe Mini,Elektronika,2026-04-01,5,117.78
SKU-0356,Słuchawki bezprzewodowe Mini,Elektronika,2026-05-01,6,121.1
SKU-0356,Słuchawki bezprzewodowe Mini,Elektronika,2026-06-01,6,121.41
SKU-0356,Słuchawki bezprzewodowe Mini,Elektronika,2026-07-01,7,122.49
SKU-0357,Lampion ogrodowy Premium,Oświetlenie,2024-08-01,38,94.74
SKU-0357,Lampion ogrodowy Premium,Oświetlenie,2024-09-01,37,94.13
SKU-0357,Lampion ogrodowy Premium,Oświetlenie,2024-10-01,40,96.68
SKU-0357,Lampion ogrodowy Premium,Oświetlenie,2024-11-01,36,100.64
SKU-0357,Lampion ogrodowy Premium,Oświetlenie,2024-12-01,48,100.91
SKU-0357,Lampion ogrodowy Premium,Oświetlenie,2025-01-01,37,99.42
SKU-0357,Lampion ogrodowy Premium,Oświetlenie,2025-02-01,46,95.25
SKU-0357,Lampion ogrodowy Premium,Oświetlenie,2025-03-01,34,96.9
SKU-0357,Lampion ogrodowy Premium,Oświetlenie,2025-04-01,34,100.75
SKU-0357,Lampion ogrodowy Premium,Oświetlenie,2025-05-01,36,96.02
SKU-0357,Lampion ogrodowy Premium,Oświetlenie,2025-06-01,34,96.66
SKU-0357,Lampion ogrodowy Premium,Oświetlenie,2025-07-01,36,98.77
SKU-0357,Lampion ogrodowy Premium,Oświetlenie,2025-08-01,35,95.44
SKU-0357,Lampion ogrodowy Premium,Oświetlenie,2025-09-01,39,99.03
SKU-0357,Lampion ogrodowy Premium,Oświetlenie,2025-10-01,39,93.19
SKU-0357,Lampion ogrodowy Premium,Oświetlenie,2025-11-01,45,95.01
SKU-0357,Lampion ogrodowy Premium,Oświetlenie,2025-12-01,44,99.11
SKU-0357,Lampion ogrodowy Premium,Oświetlenie,2026-01-01,48,100.09
SKU-0357,Lampion ogrodowy Premium,Oświetlenie,2026-02-01,49,95.76
SKU-0357,Lampion ogrodowy Premium,Oświetlenie,2026-03-01,45,99.42
SKU-0357,Lampion ogrodowy Premium,Oświetlenie,2026-04-01,43,98.37
SKU-0357,Lampion ogrodowy Premium,Oświetlenie,2026-05-01,38,98.76
SKU-0357,Lampion ogrodowy Premium,Oświetlenie,2026-06-01,41,94.03
SKU-0357,Lampion ogrodowy Premium,Oświetlenie,2026-07-01,36,98.75
SKU-0358,Olej silnikowy 5W40,Motoryzacja,2024-08-01,6,145.34
SKU-0358,Olej silnikowy 5W40,Motoryzacja,2024-09-01,0,158.61
SKU-0358,Olej silnikowy 5W40,Motoryzacja,2024-10-01,0,159.95
SKU-0358,Olej silnikowy 5W40,Motoryzacja,2024-11-01,3,156.58
SKU-0358,Olej silnikowy 5W40,Motoryzacja,2024-12-01,5,155.13
SKU-0358,Olej silnikowy 5W40,Motoryzacja,2025-01-01,0,154.38
SKU-0358,Olej silnikowy 5W40,Motoryzacja,2025-02-01,2,145.14
SKU-0358,Olej silnikowy 5W40,Motoryzacja,2025-03-01,3,159.73
SKU-0358,Olej silnikowy 5W40,Motoryzacja,2025-04-01,1,145.21
SKU-0358,Olej silnikowy 5W40,Motoryzacja,2025-05-01,2,148.89
SKU-0358,Olej silnikowy 5W40,Motoryzacja,2025-06-01,0,144.99
SKU-0358,Olej silnikowy 5W40,Motoryzacja,2025-07-01,3,153.29
SKU-0358,Olej silnikowy 5W40,Motoryzacja,2025-08-01,4,148.98
SKU-0358,Olej silnikowy 5W40,Motoryzacja,2025-09-01,0,154.85
SKU-0358,Olej silnikowy 5W40,Motoryzacja,2025-10-01,3,155.9
SKU-0358,Olej silnikowy 5W40,Motoryzacja,2025-11-01,0,159.73
SKU-0358,Olej silnikowy 5W40,Motoryzacja,2025-12-01,0,147.52
SKU-0358,Olej silnikowy 5W40,Motoryzacja,2026-01-01,6,152.29
SKU-0358,Olej silnikowy 5W40,Motoryzacja,2026-02-01,0,153.82
SKU-0358,Olej silnikowy 5W40,Motoryzacja,2026-03-01,0,150.82
SKU-0358,Olej silnikowy 5W40,Motoryzacja,2026-04-01,1,159.63
SKU-0358,Olej silnikowy 5W40,Motoryzacja,2026-05-01,5,146.96
SKU-0358,Olej silnikowy 5W40,Motoryzacja,2026-06-01,5,156.73
SKU-0358,Olej silnikowy 5W40,Motoryzacja,2026-07-01,3,157.72
SKU-0359,Puzzle 1000 elementów Plus,Zabawki,2024-08-01,14,197.49
SKU-0359,Puzzle 1000 elementów Plus,Zabawki,2024-09-01,6,210.81
SKU-0359,Puzzle 1000 elementów Plus,Zabawki,2024-10-01,0,200.04
SKU-0359,Puzzle 1000 elementów Plus,Zabawki,2024-11-01,0,202.14
SKU-0359,Puzzle 1000 elementów Plus,Zabawki,2024-12-01,0,194.02
SKU-0359,Puzzle 1000 elementów Plus,Zabawki,2025-01-01,0,199.41
SKU-0359,Puzzle 1000 elementów Plus,Zabawki,2025-02-01,0,198.48
SKU-0359,Puzzle 1000 elementów Plus,Zabawki,2025-03-01,0,199.78
SKU-0359,Puzzle 1000 elementów Plus,Zabawki,2025-04-01,11,194.5
SKU-0359,Puzzle 1000 elementów Plus,Zabawki,2025-05-01,15,198.12
SKU-0359,Puzzle 1000 elementów Plus,Zabawki,2025-06-01,11,203.8
SKU-0359,Puzzle 1000 elementów Plus,Zabawki,2025-07-01,0,210.6
SKU-0359,Puzzle 1000 elementów Plus,Zabawki,2025-08-01,6,198.41
SKU-0359,Puzzle 1000 elementów Plus,Zabawki,2025-09-01,0,204.15
SKU-0359,Puzzle 1000 elementów Plus,Zabawki,2025-10-01,0,211.45
SKU-0359,Puzzle 1000 elementów Plus,Zabawki,2025-11-01,0,204.94
SKU-0359,Puzzle 1000 elementów Plus,Zabawki,2025-12-01,0,194.72
SKU-0359,Puzzle 1000 elementów Plus,Zabawki,2026-01-01,0,195.04
SKU-0359,Puzzle 1000 elementów Plus,Zabawki,2026-02-01,4,192.6
SKU-0359,Puzzle 1000 elementów Plus,Zabawki,2026-03-01,23,195.08
SKU-0359,Puzzle 1000 elementów Plus,Zabawki,2026-04-01,0,205.07
SKU-0359,Puzzle 1000 elementów Plus,Zabawki,2026-05-01,10,205.3
SKU-0359,Puzzle 1000 elementów Plus,Zabawki,2026-06-01,15,200.71
SKU-0359,Puzzle 1000 elementów Plus,Zabawki,2026-07-01,0,193.64
SKU-0360,Buty sportowe Pro,Obuwie,2024-08-01,4,288.98
SKU-0360,Buty sportowe Pro,Obuwie,2024-09-01,8,312.61
SKU-0360,Buty sportowe Pro,Obuwie,2024-10-01,9,312.5
SKU-0360,Buty sportowe Pro,Obuwie,2024-11-01,7,305.35
SKU-0360,Buty sportowe Pro,Obuwie,2024-12-01,7,304.91
SKU-0360,Buty sportowe Pro,Obuwie,2025-01-01,4,308.11
SKU-0360,Buty sportowe Pro,Obuwie,2025-02-01,3,308.55
SKU-0360,Buty sportowe Pro,Obuwie,2025-03-01,3,305.12
SKU-0360,Buty sportowe Pro,Obuwie,2025-04-01,2,309.11
SKU-0360,Buty sportowe Pro,Obuwie,2025-05-01,2,306.56
SKU-0360,Buty sportowe Pro,Obuwie,2025-06-01,3,295.9
SKU-0360,Buty sportowe Pro,Obuwie,2025-07-01,4,297.52
SKU-0360,Buty sportowe Pro,Obuwie,2025-08-01,5,304.73
SKU-0360,Buty sportowe Pro,Obuwie,2025-09-01,9,305.04
SKU-0360,Buty sportowe Pro,Obuwie,2025-10-01,9,287.53
SKU-0360,Buty sportowe Pro,Obuwie,2025-11-01,9,300.06
SKU-0360,Buty sportowe Pro,Obuwie,2025-12-01,7,286.31
SKU-0360,Buty sportowe Pro,Obuwie,2026-01-01,6,306.74
SKU-0360,Buty sportowe Pro,Obuwie,2026-02-01,3,292.01
SKU-0360,Buty sportowe Pro,Obuwie,2026-03-01,3,296.85
SKU-0360,Buty sportowe Pro,Obuwie,2026-04-01,3,284.44
SKU-0360,Buty sportowe Pro,Obuwie,2026-05-01,4,303.64
SKU-0360,Buty sportowe Pro,Obuwie,2026-06-01,5,292.74
SKU-0360,Buty sportowe Pro,Obuwie,2026-07-01,6,304.77
SKU-0361,Dysk SSD 1TB,Elektronika,2024-08-01,27,283.01
SKU-0361,Dysk SSD 1TB,Elektronika,2024-09-01,20,288.23
SKU-0361,Dysk SSD 1TB,Elektronika,2024-10-01,10,270.07
SKU-0361,Dysk SSD 1TB,Elektronika,2024-11-01,7,278.57
SKU-0361,Dysk SSD 1TB,Elektronika,2024-12-01,9,290.46
SKU-0361,Dysk SSD 1TB,Elektronika,2025-01-01,9,282.23
SKU-0361,Dysk SSD 1TB,Elektronika,2025-02-01,16,287.36
SKU-0361,Dysk SSD 1TB,Elektronika,2025-03-01,22,266.62
SKU-0361,Dysk SSD 1TB,Elektronika,2025-04-01,33,264.9
SKU-0361,Dysk SSD 1TB,Elektronika,2025-05-01,32,282.96
SKU-0361,Dysk SSD 1TB,Elektronika,2025-06-01,43,267.32
SKU-0361,Dysk SSD 1TB,Elektronika,2025-07-01,41,291.06
SKU-0361,Dysk SSD 1TB,Elektronika,2025-08-01,31,290.13
SKU-0361,Dysk SSD 1TB,Elektronika,2025-09-01,23,267.52
SKU-0361,Dysk SSD 1TB,Elektronika,2025-10-01,16,286.02
SKU-0361,Dysk SSD 1TB,Elektronika,2025-11-01,10,266.4
SKU-0361,Dysk SSD 1TB,Elektronika,2025-12-01,8,277.54
SKU-0361,Dysk SSD 1TB,Elektronika,2026-01-01,12,278.95
SKU-0361,Dysk SSD 1TB,Elektronika,2026-02-01,20,264.68
SKU-0361,Dysk SSD 1TB,Elektronika,2026-03-01,24,270.26
SKU-0361,Dysk SSD 1TB,Elektronika,2026-04-01,25,277.72
SKU-0361,Dysk SSD 1TB,Elektronika,2026-05-01,32,286.43
SKU-0361,Dysk SSD 1TB,Elektronika,2026-06-01,55,269.88
SKU-0361,Dysk SSD 1TB,Elektronika,2026-07-01,43,271.89
SKU-0362,Parasol ogrodowy Premium,Ogród,2024-08-01,0,350.11
SKU-0362,Parasol ogrodowy Premium,Ogród,2024-09-01,25,356.67
SKU-0362,Parasol ogrodowy Premium,Ogród,2024-10-01,0,370.06
SKU-0362,Parasol ogrodowy Premium,Ogród,2024-11-01,159,373.57
SKU-0362,Parasol ogrodowy Premium,Ogród,2024-12-01,81,381.46
SKU-0362,Parasol ogrodowy Premium,Ogród,2025-01-01,254,355.96
SKU-0362,Parasol ogrodowy Premium,Ogród,2025-02-01,0,381.64
SKU-0362,Parasol ogrodowy Premium,Ogród,2025-03-01,0,368.42
SKU-0362,Parasol ogrodowy Premium,Ogród,2025-04-01,0,357.14
SKU-0362,Parasol ogrodowy Premium,Ogród,2025-05-01,792,367.98
SKU-0362,Parasol ogrodowy Premium,Ogród,2025-06-01,408,382.15
SKU-0362,Parasol ogrodowy Premium,Ogród,2025-07-01,605,360.46
SKU-0362,Parasol ogrodowy Premium,Ogród,2025-08-01,605,378.96
SKU-0362,Parasol ogrodowy Premium,Ogród,2025-09-01,0,361.05
SKU-0362,Parasol ogrodowy Premium,Ogród,2025-10-01,60,384.16
SKU-0362,Parasol ogrodowy Premium,Ogród,2025-11-01,431,383.62
SKU-0362,Parasol ogrodowy Premium,Ogród,2025-12-01,520,353.99
SKU-0362,Parasol ogrodowy Premium,Ogród,2026-01-01,590,358.05
SKU-0362,Parasol ogrodowy Premium,Ogród,2026-02-01,562,349.56
SKU-0362,Parasol ogrodowy Premium,Ogród,2026-03-01,0,378.55
SKU-0362,Parasol ogrodowy Premium,Ogród,2026-04-01,77,358.07
SKU-0362,Parasol ogrodowy Premium,Ogród,2026-05-01,0,383.93
SKU-0362,Parasol ogrodowy Premium,Ogród,2026-06-01,267,377.95
SKU-0362,Parasol ogrodowy Premium,Ogród,2026-07-01,0,363.79
SKU-0363,Żyrandol sufitowy Classic,Oświetlenie,2024-08-01,3,182.22
SKU-0363,Żyrandol sufitowy Classic,Oświetlenie,2024-09-01,3,184.12
SKU-0363,Żyrandol sufitowy Classic,Oświetlenie,2024-10-01,2,174.57
SKU-0363,Żyrandol sufitowy Classic,Oświetlenie,2024-11-01,1,183.04
SKU-0363,Żyrandol sufitowy Classic,Oświetlenie,2024-12-01,1,174.9
SKU-0363,Żyrandol sufitowy Classic,Oświetlenie,2025-01-01,2,187.52
SKU-0363,Żyrandol sufitowy Classic,Oświetlenie,2025-02-01,2,175.48
SKU-0363,Żyrandol sufitowy Classic,Oświetlenie,2025-03-01,3,182.32
SKU-0363,Żyrandol sufitowy Classic,Oświetlenie,2025-04-01,4,182.02
SKU-0363,Żyrandol sufitowy Classic,Oświetlenie,2025-05-01,4,176.08
SKU-0363,Żyrandol sufitowy Classic,Oświetlenie,2025-06-01,5,188.44
SKU-0363,Żyrandol sufitowy Classic,Oświetlenie,2025-07-01,2,175.76
SKU-0363,Żyrandol sufitowy Classic,Oświetlenie,2025-08-01,4,182.15
SKU-0363,Żyrandol sufitowy Classic,Oświetlenie,2025-09-01,2,173.47
SKU-0363,Żyrandol sufitowy Classic,Oświetlenie,2025-10-01,2,173.4
SKU-0363,Żyrandol sufitowy Classic,Oświetlenie,2025-11-01,1,187.07
SKU-0363,Żyrandol sufitowy Classic,Oświetlenie,2025-12-01,1,177.95
SKU-0363,Żyrandol sufitowy Classic,Oświetlenie,2026-01-01,1,181.7
SKU-0363,Żyrandol sufitowy Classic,Oświetlenie,2026-02-01,2,180.84
SKU-0363,Żyrandol sufitowy Classic,Oświetlenie,2026-03-01,3,187.12
SKU-0363,Żyrandol sufitowy Classic,Oświetlenie,2026-04-01,4,186.9
SKU-0363,Żyrandol sufitowy Classic,Oświetlenie,2026-05-01,5,172.69
SKU-0363,Żyrandol sufitowy Classic,Oświetlenie,2026-06-01,5,187.05
SKU-0363,Żyrandol sufitowy Classic,Oświetlenie,2026-07-01,4,186.15
SKU-0364,Odświeżacz powietrza do auta Pro,Motoryzacja,2024-08-01,0,162.18
SKU-0364,Odświeżacz powietrza do auta Pro,Motoryzacja,2024-09-01,23,170.02
SKU-0364,Odświeżacz powietrza do auta Pro,Motoryzacja,2024-10-01,13,171.04
SKU-0364,Odświeżacz powietrza do auta Pro,Motoryzacja,2024-11-01,20,173.41
SKU-0364,Odświeżacz powietrza do auta Pro,Motoryzacja,2024-12-01,0,164.46
SKU-0364,Odświeżacz powietrza do auta Pro,Motoryzacja,2025-01-01,0,164.17
SKU-0364,Odświeżacz powietrza do auta Pro,Motoryzacja,2025-02-01,0,158.68
SKU-0364,Odświeżacz powietrza do auta Pro,Motoryzacja,2025-03-01,24,161.63
SKU-0364,Odświeżacz powietrza do auta Pro,Motoryzacja,2025-04-01,0,174.7
SKU-0364,Odświeżacz powietrza do auta Pro,Motoryzacja,2025-05-01,20,168.98
SKU-0364,Odświeżacz powietrza do auta Pro,Motoryzacja,2025-06-01,0,162.91
SKU-0364,Odświeżacz powietrza do auta Pro,Motoryzacja,2025-07-01,30,168.94
SKU-0364,Odświeżacz powietrza do auta Pro,Motoryzacja,2025-08-01,14,161.59
SKU-0364,Odświeżacz powietrza do auta Pro,Motoryzacja,2025-09-01,24,163.48
SKU-0364,Odświeżacz powietrza do auta Pro,Motoryzacja,2025-10-01,0,161.43
SKU-0364,Odświeżacz powietrza do auta Pro,Motoryzacja,2025-11-01,22,169.87
SKU-0364,Odświeżacz powietrza do auta Pro,Motoryzacja,2025-12-01,59,160.22
SKU-0364,Odświeżacz powietrza do auta Pro,Motoryzacja,2026-01-01,61,170.28
SKU-0364,Odświeżacz powietrza do auta Pro,Motoryzacja,2026-02-01,0,159.21
SKU-0364,Odświeżacz powietrza do auta Pro,Motoryzacja,2026-03-01,0,163.92
SKU-0364,Odświeżacz powietrza do auta Pro,Motoryzacja,2026-04-01,0,171.18
SKU-0364,Odświeżacz powietrza do auta Pro,Motoryzacja,2026-05-01,9,164.69
SKU-0364,Odświeżacz powietrza do auta Pro,Motoryzacja,2026-06-01,35,174.77
SKU-0364,Odświeżacz powietrza do auta Pro,Motoryzacja,2026-07-01,0,172.56
SKU-0365,Fotel wypoczynkowy Plus,Meble,2024-08-01,9,826.95
SKU-0365,Fotel wypoczynkowy Plus,Meble,2024-09-01,12,826.09
SKU-0365,Fotel wypoczynkowy Plus,Meble,2024-10-01,14,770.18
SKU-0365,Fotel wypoczynkowy Plus,Meble,2024-11-01,11,780.51
SKU-0365,Fotel wypoczynkowy Plus,Meble,2024-12-01,13,817.24
SKU-0365,Fotel wypoczynkowy Plus,Meble,2025-01-01,7,781.75
SKU-0365,Fotel wypoczynkowy Plus,Meble,2025-02-01,7,788.47
SKU-0365,Fotel wypoczynkowy Plus,Meble,2025-03-01,3,820.55
SKU-0365,Fotel wypoczynkowy Plus,Meble,2025-04-01,2,828.78
SKU-0365,Fotel wypoczynkowy Plus,Meble,2025-05-01,2,787.13
SKU-0365,Fotel wypoczynkowy Plus,Meble,2025-06-01,3,821.41
SKU-0365,Fotel wypoczynkowy Plus,Meble,2025-07-01,5,811.92
SKU-0365,Fotel wypoczynkowy Plus,Meble,2025-08-01,8,774.77
SKU-0365,Fotel wypoczynkowy Plus,Meble,2025-09-01,8,759.72
SKU-0365,Fotel wypoczynkowy Plus,Meble,2025-10-01,15,809.37
SKU-0365,Fotel wypoczynkowy Plus,Meble,2025-11-01,11,820.5
SKU-0365,Fotel wypoczynkowy Plus,Meble,2025-12-01,8,764.65
SKU-0365,Fotel wypoczynkowy Plus,Meble,2026-01-01,8,795.68
SKU-0365,Fotel wypoczynkowy Plus,Meble,2026-02-01,6,816.26
SKU-0365,Fotel wypoczynkowy Plus,Meble,2026-03-01,3,786.81
SKU-0365,Fotel wypoczynkowy Plus,Meble,2026-04-01,2,765.73
SKU-0365,Fotel wypoczynkowy Plus,Meble,2026-05-01,2,823.84
SKU-0365,Fotel wypoczynkowy Plus,Meble,2026-06-01,4,761.5
SKU-0365,Fotel wypoczynkowy Plus,Meble,2026-07-01,5,827.31
SKU-0366,Herbata czarna 100g Premium,Spożywcze,2024-08-01,2,16.51
SKU-0366,Herbata czarna 100g Premium,Spożywcze,2024-09-01,0,15.57
SKU-0366,Herbata czarna 100g Premium,Spożywcze,2024-10-01,3,16.61
SKU-0366,Herbata czarna 100g Premium,Spożywcze,2024-11-01,12,16.73
SKU-0366,Herbata czarna 100g Premium,Spożywcze,2024-12-01,7,15.46
SKU-0366,Herbata czarna 100g Premium,Spożywcze,2025-01-01,5,15.25
SKU-0366,Herbata czarna 100g Premium,Spożywcze,2025-02-01,12,15.49
SKU-0366,Herbata czarna 100g Premium,Spożywcze,2025-03-01,12,15.5
SKU-0366,Herbata czarna 100g Premium,Spożywcze,2025-04-01,0,15.51
SKU-0366,Herbata czarna 100g Premium,Spożywcze,2025-05-01,10,15.97
SKU-0366,Herbata czarna 100g Premium,Spożywcze,2025-06-01,3,15.49
SKU-0366,Herbata czarna 100g Premium,Spożywcze,2025-07-01,13,16.74
SKU-0366,Herbata czarna 100g Premium,Spożywcze,2025-08-01,5,15.46
SKU-0366,Herbata czarna 100g Premium,Spożywcze,2025-09-01,7,16.06
SKU-0366,Herbata czarna 100g Premium,Spożywcze,2025-10-01,0,16.58
SKU-0366,Herbata czarna 100g Premium,Spożywcze,2025-11-01,3,15.95
SKU-0366,Herbata czarna 100g Premium,Spożywcze,2025-12-01,0,15.79
SKU-0366,Herbata czarna 100g Premium,Spożywcze,2026-01-01,3,16.18
SKU-0366,Herbata czarna 100g Premium,Spożywcze,2026-02-01,11,16.14
SKU-0366,Herbata czarna 100g Premium,Spożywcze,2026-03-01,0,16.42
SKU-0366,Herbata czarna 100g Premium,Spożywcze,2026-04-01,5,16.76
SKU-0366,Herbata czarna 100g Premium,Spożywcze,2026-05-01,11,15.51
SKU-0366,Herbata czarna 100g Premium,Spożywcze,2026-06-01,13,16.37
SKU-0366,Herbata czarna 100g Premium,Spożywcze,2026-07-01,5,16.01
SKU-0367,Kamera IP Plus,Elektronika,2024-08-01,2,260.77
SKU-0367,Kamera IP Plus,Elektronika,2024-09-01,4,250.19
SKU-0367,Kamera IP Plus,Elektronika,2024-10-01,5,263.56
SKU-0367,Kamera IP Plus,Elektronika,2024-11-01,5,265.75
SKU-0367,Kamera IP Plus,Elektronika,2024-12-01,3,260.28
SKU-0367,Kamera IP Plus,Elektronika,2025-01-01,4,247.77
SKU-0367,Kamera IP Plus,Elektronika,2025-02-01,2,260.75
SKU-0367,Kamera IP Plus,Elektronika,2025-03-01,2,260.15
SKU-0367,Kamera IP Plus,Elektronika,2025-04-01,2,245.53
SKU-0367,Kamera IP Plus,Elektronika,2025-05-01,1,266.73
SKU-0367,Kamera IP Plus,Elektronika,2025-06-01,1,251.54
SKU-0367,Kamera IP Plus,Elektronika,2025-07-01,2,257.05
SKU-0367,Kamera IP Plus,Elektronika,2025-08-01,1,263.73
SKU-0367,Kamera IP Plus,Elektronika,2025-09-01,2,264.2
SKU-0367,Kamera IP Plus,Elektronika,2025-10-01,3,266.52
SKU-0367,Kamera IP Plus,Elektronika,2025-11-01,5,245.94
SKU-0367,Kamera IP Plus,Elektronika,2025-12-01,4,267.88
SKU-0367,Kamera IP Plus,Elektronika,2026-01-01,3,259.83
SKU-0367,Kamera IP Plus,Elektronika,2026-02-01,2,255.5
SKU-0367,Kamera IP Plus,Elektronika,2026-03-01,2,257.97
SKU-0367,Kamera IP Plus,Elektronika,2026-04-01,2,257.67
SKU-0367,Kamera IP Plus,Elektronika,2026-05-01,1,246.72
SKU-0367,Kamera IP Plus,Elektronika,2026-06-01,2,248.04
SKU-0367,Kamera IP Plus,Elektronika,2026-07-01,2,267.12
SKU-0368,Zestaw kluczy nasadowych Compact,Narzędzia,2024-08-01,3,49.6
SKU-0368,Zestaw kluczy nasadowych Compact,Narzędzia,2024-09-01,4,48.63
SKU-0368,Zestaw kluczy nasadowych Compact,Narzędzia,2024-10-01,4,48.2
SKU-0368,Zestaw kluczy nasadowych Compact,Narzędzia,2024-11-01,4,49.26
SKU-0368,Zestaw kluczy nasadowych Compact,Narzędzia,2024-12-01,4,50.73
SKU-0368,Zestaw kluczy nasadowych Compact,Narzędzia,2025-01-01,4,50.02
